id,sku,title,vendor,product_type,super_category,primary_category,product_category_type,collection_name,colour_finish,material,grade_of_material,style,installation_type,application_location,handle_type,handle_count,product_range,overall_width_mm,overall_depth_mm,overall_height_mm,overall_length_mm,weight_kg,flow_rate_lpm,water_pressure_min_kpa,water_pressure_max_kpa,tap_hole_size_mm,wels_rating,is_lead_free,lead_free_compliance,warranty_years,warranty_url,product_url
28639,24D029GM,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Carrara Handle - Gun Metal - 24D029GM","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-wall-basin-set-220mm-spout-with-rome-travertine-handle-gun-metal
28640,24D029MB,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Carrara Handle - Matte Black - 24D029MB","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-bath-kitchen-edge-spout-black-white
28641,24D034BZ,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Handle - Brushed Bronze - 24D034BZ","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Bronze,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-bath-kitchen-set-arc-spout-with-rome-travertine-handle-brushed-bronze
28642,24D034BG,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Handle - Brushed Gold - 24D034BG","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Gold,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-shower-system-with-spout-with-arabescato-corchia-handle-and-serenity-hand-shower-trim-kit-only-brushed-gold
28643,24D034CH,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Handle - Chrome - 24D034CH","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-bath-kitchen-edge-spout-ii-chrome
28644,24D034GM,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Handle - Gun Metal - 24D034GM","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-bath-kitchen-edge-spout-ii-gun-metal
28645,24D034BN,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Handle - LF Brushed Nickel - 24D034BN","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-pull-out-kitchen-set-with-rome-travertine-handle-brushed-nickel
28646,24D034MB,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Handle - Matte Black - 24D034MB","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-bath-kitchen-edge-spout-ii-matte-black
28647,24D120BZ,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Marquina Black Handle - Brushed Bronze - 24D120BZ","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Bronze,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-bath-kitchen-mixer-edge-spout-with-marquina-black-handle-brushed-bronze
28648,24D120BG,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Marquina Black Handle - Brushed Gold - 24D120BG","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Gold,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-shower-system-with-marquina-black-handle-and-serenity-hand-shower-brushed-gold
28649,24D120BN,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Marquina Black Handle - Brushed Nickel - 24D120BN","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-bath-kitchen-set-edge-spout-with-marquina-black-handle-brushed-nickel
28650,24D120CH,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Marquina Black Handle - Chrome - 24D120CH","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-bath-kitchen-mixer-arc-spout-with-arabescato-corchia-handle-brushed-gold
28651,24D120GM,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Marquina Black Handle - Gun Metal - 24D120GM","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-shower-system-with-spout-with-marquina-black-handle-and-serenity-hand-shower-gun-metal
28652,24D120MB,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Marquina Black Handle - Matte Black - 24D120MB","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-marquina-black-handle-matte-black
28653,24D031BZ,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Rome Travertine Handle - Brushed Bronze - 24D031BZ","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Bronze,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-bath-kitchen-set-edge-spout-with-rome-travertine-handle-brushed-bronze
28654,24D031BG,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Rome Travertine Handle - Brushed Gold - 24D031BG","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Gold,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-bath-kitchen-mixer-edge-spout-with-rome-travertine-handle-brushed-bronze
28655,24D031BN,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Rome Travertine Handle - Brushed Nickel - 24D031BN","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-bath-kitchen-mixer-edge-spout-with-rome-travertine-handle-brushed-nickel
28656,24D031CH,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Rome Travertine Handle - Chrome - 24D031CH","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-wall-basin-set-220mm-offset-spout-with-rome-travertine-handle-chrome
28657,24D031GM,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Rome Travertine Handle - Gun Metal - 24D031GM","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-bath-kitchen-set-arc-spout-with-rome-travertine-handle-gun-metal
28658,24D031MB,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Rome Travertine Handle - Matte Black - 24D031MB","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-wall-basin-mixer-185mm-spout-with-rome-travertine-handle-matte-black
28659,24D030BZ,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Verde Alpi Handle - Brushed Bronze - 24D030BZ","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Bronze,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-bath-kitchen-mixer-edge-spout-with-verde-alpi-handle-brushed-bronze
28660,24D030BG,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Verde Alpi Handle - Brushed Gold - 24D030BG","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Gold,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-bath-kitchen-set-edge-spout-with-verde-alpi-handle-brushed-gold
28661,24D030BN,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Verde Alpi Handle - Brushed Nickel - 24D030BN","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Brushed Nickel",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-bath-kitchen-mixer-edge-spout-with-verde-alpi-handle-brushed-gold
28662,24D030CH,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Verde Alpi Handle - Chrome - 24D030CH","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-shower-system-with-verde-alpi-handle-and-serenity-hand-shower-trim-kit-only-chrome
28663,24D030GM,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Verde Alpi Handle - Gun Metal - 24D030GM","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Gunmetal,,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-shower-system-with-verde-alpi-handle-and-serenity-hand-shower-trim-kit-only-gun-metal
28664,24D030MB,"Nero Serenity Bath/Kitchen Tap Set Edge Spout with Verde Alpi Handle - Matte Black - 24D030MB","Nero Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Matte Black",,,,"Hob Mounted",,,,,,,,,,,,,,5,1,,25,https://nerotapware.com.au/warranty-policy/,https://nerotapware.com.au/products/serenity-progressive-basin-mixer-edge-spout-with-verde-alpi-handle-matte-black
30827,EB.01-3H,"Parisi Blade Basin-Bath Set Fixed Spout - Chrome - EB.01-3H",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,"Solid Brass",,,"Hob Mounted",,,,,,,,,,,,,,6,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/cube-basin-bath-set-with-square-spout
30853,EB.01-3W160,"Parisi Blade Wall Set with Spout - Chrome 160mm - EB.01-3W160",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,"Solid Brass",,,"Wall Mounted",,,,,,,,,,,,,,6,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/jazz-wall-set-with-spout
30854,EB.01-3W220,"Parisi Blade Wall Set with Spout - Chrome 220mm - EB.01-3W220",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,"Solid Brass",,,"Wall Mounted",,,,,,,,,,,,,,6,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/jazz-wall-spout-210mm
30858,EB.01-3WQ160,"Parisi Blade Wall Set with Spout on Backplate - Chrome 160mm - EB.01-3WQ160",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,"Solid Brass",,,"Wall Mounted",,,,,,,,,,,,,,6,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/loom-wall-180mm-spout-on-backplate
30859,EB.01-3WQ220,"Parisi Blade Wall Set with Spout on Backplate - Chrome 220mm - EB.01-3WQ220",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,"Solid Brass",,,"Wall Mounted",,,,,,,,,,,,,,6,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/orama-wall-mixer-with-spout-on-backplate-with-black-handle
32612,HE.01-3HS,"Parisi Hermitage Basin-Bath Tap Set with Cross Handle - Chrome - HE.01-3HS",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",Hermitage,Chrome,"Solid Brass",,,"Wall Mounted",,,,,183,160,213,,2.55,,,,12,6,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/hermitage-basin-set-with-swivel-spout-and-cross-handle
32613,HL.01-3W200.40,"Parisi Hermitage Basin-Bath Wall Tap Set 200mm - Pewter - HL.01-3W200.40",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",,,"Solid Brass",,,"Wall Mounted",,,,,,,,,,,,,,6,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/vignoni-60-wall-basin
33568,QQ.01-3H.LT,"Parisi Quadro Basin-Bath Set Fixed Spout - Chrome - QQ.01-3H.LT",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,"Solid Brass",,,"Wall Mounted",,,,,,,,,,,,,,6,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/quadro-curved-bath-bath-swivel-spout
34754,TO.01-3W220C,"Parisi Tondo Wall Basin-Bath Set 220mm Curved Spout - Chrome - TO.01-3W220C",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,"Solid Brass",,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/tondo-ii-wall-bath-spout-220mm
34755,TO.01-3W160,"Parisi Tondo Wall Basin-Bath Set with 160mm Spout - Chrome - TO.01-3W160",Parisi,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,"Solid Brass",,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://parisi.com.au/pages/warranty-information,https://parisi.com.au/products/tondo-ii-wall-bath-spout-160mm
37036,RL200-00-1,"Phoenix Rhapsody Lever Wall Bath Tap Set - LF Chrome - RL200-00-1","Phoenix Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,1,,15,https://www.phoenixtapware.com.au/warranty/,https://www.phoenixtapware.com.au/product/rhapsody-lever-bath-set-lead-free/
37431,"VP111 CHR","Phoenix Vivid Pin Lever - VP111 CHR -Wall Bath Set 200mm - Extended 15mm Spindles","Phoenix Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",Vivid,Chrome,,,,"Wall Mounted",,,,,200,,,,,,,,,,0,,15,https://www.phoenixtapware.com.au/warranty/,https://www.phoenixtapware.com.au/product/vivid-pin-lever-bath-set-200mm-15mm-extended-spindles/
37439,VP110-00-1,"Phoenix Vivid Pin Lever Bath Set 200mm - LF Chrome - VP110-00-1","Phoenix Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,1,,15,https://www.phoenixtapware.com.au/warranty/,https://www.phoenixtapware.com.au/product/vivid-pin-lever-bath-set-200mm-15mm-extended-spindles/
37786,119-1125-10,"Phoenix Vivid Slimline Plus Wall Basin/Bath Hostess Set 180mm Outlet - Matte Black - 119-1125-10","Phoenix Tapware",,Tapware,"Bath Tapware","Bath Tap Sets",,"Matte Black",,,,"Wall Mounted",,,,,,,,,,,,,,5,0,,15,https://www.phoenixtapware.com.au/warranty/,https://www.phoenixtapware.com.au/product/vivid-wall-bath-outlet-150mm/
45690,CBHS150RH,"Sussex Calibre Wall Bath Hostess System 150mm - Chrome - CBHS150RH",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/calibre-wall-bath-hostess-system-150mm/
45691,CBHS200RH,"Sussex Calibre Wall Bath Hostess System 200mm - Chrome - CBHS200RH",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/calibre-wall-bath-hostess-system-200mm/
45695,CBS175-13,"Sussex Calibre Wall Bath Set 175mm - Brushed Gunmetal - CBS175-13",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Gunmetal,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-wall-bath-set-200mm/
45696,CBS175,"Sussex Calibre Wall Bath Set 175mm - Chrome - CBS175",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/calibre-bath-set-175mm/
45697,CBS225,"Sussex Calibre Wall Bath Set 225mm - Chrome - CBS225",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-wall-bath-set-250mm/
45724,RWBHS150RH,"Sussex Circa Wall Basin Hostess System 150mm - Chrome - RWBHS150RH",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,5,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/calibre-wall-basin-hostess-system-200mm/
45725,RWBHS200RH,"Sussex Circa Wall Basin Hostess System 200mm - Chrome - RWBHS200RH",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,5,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-vertex-wall-basin-hostess-system-250mm/
45726,RWBHS250RH,"Sussex Circa Wall Basin Hostess System 250mm - Chrome - RWBHS250RH",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,5,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-vertex-wall-basin-hostess-system-200mm/
45740,RBS150,"Sussex Circa Wall Bath Set 150mm - Chrome - RBS150",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-vertex-wall-bath-set-250mm/
45741,RBS200,"Sussex Circa Wall Bath Set 200mm - Chrome - RBS200",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-vertex-wall-bath-set-200mm/
45742,RBS250,"Sussex Circa Wall Bath Set 250mm - Chrome - RBS250",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-vertex-wall-bath-set-150mm/
45743,RBHS150RH,"Sussex Circa Wall Bath Set Hostess System 150mm - Chrome - RBHS150RH",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-vertex-wall-bath-hostess-system-250mm/
45744,RBHS200RH,"Sussex Circa Wall Bath Set Hostess System 200mm - Chrome - RBHS200RH",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-vertex-wall-bath-hostess-system-200mm/
45745,RBHS250RH,"Sussex Circa Wall Bath Set Hostess System 250mm - Chrome - RBHS250RH",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/circa-vertex-wall-bath-hostess-system-150mm/
45753,DBS165,"Sussex Duet 165 Wall Bath Tap Set - Chrome - DBS165",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/duet-wall-bath-set-165/
45757,DBS200,"Sussex Duet 200 Wall Bath Tap Set - Chrome - DBS200",Sussex,,Tapware,"Bath Tapware","Bath Tap Sets",,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/duet-wall-bath-set-200/
13423,231102B,"Fienza Axle Large Round Wall Diverter Mixer Includes Body - Matte Black - 231102B",Fienza,,Tapware,"Bath Tapware",Diverter,Axle,"Matte Black","Solid Brass",,,"Wall Mounted",,,,,180,110,280,,,,,,,,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/axle-wall-diverter-mixer-large-round-plate-matte-black/
13949,202102NN,"Fienza Eleanor Wall Mixer Diverter - Brushed Nickel - 202102NN",Fienza,,Tapware,"Bath Tapware",Diverter,Eleanor,"Brushed Nickel","Solid Brass",,,"Wall Mounted",,,,,,,,,,,,500,,,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/eleanor-wall-diverter-mixer-brushed-nickel-brushed-nickel/
13951,202102CC,"Fienza Eleanor Wall Mixer Diverter - Chrome - 202102CC",Fienza,,Tapware,"Bath Tapware",Diverter,Eleanor,Chrome,"Solid Brass",,,"Wall Mounted",,,,,,,,,,,,500,,,0,,15,https://fienza.com.au/warranty/,https://fienza.com.au/product/eleanor-wall-diverter-mixer-chrome-chrome/
25861,1BS780C,"Mixx Tapware Universal Diverter Spout - Chrome - 1BS780C","Mixx Tapware",,Tapware,"Bath Tapware",Diverter,,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,20,https://mixxtapware.com.au/downloads/warranty/,
45662,CDIV,"Sussex Calibre Diverter - Chrome - CDIV",Sussex,,Tapware,"Bath Tapware",Diverter,,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/calibre-diverter/
45672,CMDSRH,"Sussex Calibre Mixer Diverter System - Chrome - CMDSRH",Sussex,,Tapware,"Bath Tapware",Diverter,,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/calibre-mixer-diverter-system/
45817,BDIV,"Sussex Suba Diverter - Chrome - BDIV",Sussex,,Tapware,"Bath Tapware",Diverter,,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/suba-diverter/
45839,BLMDSRH,"Sussex Suba Lever Mixer Diverter System - Chrome - BLMDSRH",Sussex,,Tapware,"Bath Tapware",Diverter,,Chrome,,,,"Wall Mounted",,,,,,,,,,,,,,,0,,15,https://sussextaps.com.au/wp-content/uploads/2022/06/Sussex_Warranty.pdf,https://sussextaps.com.au/product/suba-lever-mixer-diverter-system/
1519,92624,"Argent Cascade Bath Spout - 92624",Argent,,Tapware,"Bath Tapware","Spouts & Bath Fillers",Cascade,Chrome,"Solid Brass",,,"Wall Mounted",,,,,90,185,80,,1.5,,,,,,0,,15,https://www.argentaust.com.au/argent-australia-warranty-information,https://www.argentaust.com.au/argent-tapware-spouts-wall-mounted-cascade-185-bath-spout
1560,FS100185,"Argent Classic Freestanding Brushed Gold Bath Spout - FS100185",Argent,,Tapware,"Bath Tapware","Spouts & Bath Fillers",Classic,"Brushed Gold","Solid Brass",,,"Floor Mounted",,,,,,,,,,,,,,,0,,15,https://www.argentaust.com.au/argent-australia-warranty-information,https://www.argentaust.com.au/argent-tapware-spouts-floor-mounted-classic-freestanding-bath-spout-matte-black
1561,FS100180,"Argent Classic Freestanding Brushed Nickel Bath Spout - FS100180",Argent,,Tapware,"Bath Tapware","Spouts & Bath Fillers",Classic,"Brushed Nickel","Solid Brass",,,"Floor Mounted",,,,,,,,,,,,,,,0,,15,https://www.argentaust.com.au/argent-australia-warranty-information,https://www.argentaust.com.au/argent-tapware-spouts-floor-mounted-classic-freestanding-bath-spout-brushed-nickel
1562,FS100100,"Argent Classic Freestanding Chrome Bath Spout - FS100100",Argent,,Tapware,"Bath Tapware","Spouts & Bath Fillers",Classic,Chrome,,,,"Floor Mounted",,,,,100,100,,,,,,,,,0,,15,https://www.argentaust.com.au/argent-australia-warranty-information,https://www.argentaust.com.au/argent-tapware-spouts-floor-mounted-classic-freestanding-bath-spout-chrome
1563,FS100190,"Argent Classic Freestanding Gun Metal Bath Spout - FS100190",Argent,,Tapware,"Bath Tapware","Spouts & Bath Fillers",Classic,Gunmetal,,,,"Floor Mounted",,,,,,,,,,,,,,,0,,15,https://www.argentaust.com.au/argent-australia-warranty-information,https://www.argentaust.com.au/argent-tapware-spouts-floor-mounted-classic-freestanding-bath-spout-gun-metal
1564,FS100195,"Argent Classic Freestanding Matte Black Bath Spout - FS100195",Argent,,Tapware,"Bath Tapware","Spouts & Bath Fillers","Argent Classic","Matte Black","Solid Brass",,,"Floor Mounted",,,,,80,220,115,,,,,,,,0,,15,https://www.argentaust.com.au/argent-australia-warranty-information,https://www.argentaust.com.au/villeroy-boch-tapware-spouts-wall-mounted-vita-bath-spout-matte-black
1565,901150,"Argent Curve Neu 150 Bath Spout - 901150",Argent,,Tapware,"Bath Tapware","Spouts & Bath Fillers","Argent Curve Neu",Chrome,"Solid Brass",,,"Wall Mounted",,,,,150,,,,1.5,,,,,,0,,15,https://www.argentaust.com.au/argent-australia-warranty-information,https://www.argentaust.com.au/argent-tapware-spouts-wall-mounted-curve-neu-150-bath-spout
